campus_nam,stu_city,stu_lat,stu_long,stu_servic,stu_online
Chiniot_Faisalabad,Chiniot/Faisalabad,31.34688320000,73.07742020000,Ufone,Microsoft Teams
Karachi,Karachi,24.93822270000,67.07822480000,Jazz,Zoom
Peshawar,Multan,30.23959790000,71.49152730000,Jazz,Google Meet
Chiniot_Faisalabad,Sargodha,31.89452170000,72.79763190000,i have broadband at home,Zoom
Karachi,Shikarpur,27.95973710000,68.63590480000,Ufone,Zoom
Islamabad,multan,30.15719848000,71.48242315000,Zong,Zoom
Islamabad,Islamabad/Rawalpindi,33.53683550000,73.16446280000,PTCL,Microsoft Teams
Karachi,Karachi,25.10719030000,67.23711700000,Zong,Google Meet
Chiniot_Faisalabad,Sahiwal,3085956031.00000000000,0.00000000000,Zong,Microsoft Teams
Islamabad,"Bagh, Azad Kashmir",33.98034900000,73.76591700000,Zong,Zoom
Karachi,Tando allahyar,25.45703960000,68.72145930000,Ufone,Zoom
Islamabad,Chakwal,32.91547546000,72.85975033000,PTCL,"Every teacher uses different platform, some use zoom, some google meet, and some discord."
Islamabad,Dera Ghazi Khan,30.01838210000,70.61350000000,Ufone,Zoom
Islamabad,Lahore,31.46865490000,74.24581080000,PTCL,Google Meet
Islamabad,Lahore,31.49614550000,74.26408390000,Cable net,Zoom
Chiniot_Faisalabad,MANDI BAHAUDDIN,32.58791750000,73.49056980000,Zong,Microsoft Teams
Karachi,Karachi,24.78820740000,67.04660650000,Ufone,Zoom
Karachi,Karachi,24.92596852000,67.12839744000,Telenor,Google Meet
Islamabad,Islamabad/Rawalpindi,33.56696226000,73.20671910000,Zong,Microsoft Teams
Karachi,"Rahim Yar Khan , Punjab",28.42115650000,70.29887440000,PTCL,Google Meet
Karachi,Karachi,24.86073430000,67.00113640000,Zong,Zoom
Karachi,Karachi,24.83689950000,67.07228930000,Ufone,Zoom
Karachi,Karachi,3312032356.00000000000,0.00000000000,Telenor,Zoom
Chiniot_Faisalabad,Rahim Yar Khan,28.39856486000,70.32364946000,Telenor,Microsoft Teams
Karachi,Umerkot,25.49993580000,69.56485380000,Telenor,Zoom
Islamabad,Islamabad/Rawalpindi,33.70533490000,73.07742020000,PTCL,Zoom
Peshawar,Lahore,31.45451990000,74.22747030000,Jazz,Google Meet
Karachi,Larkana,27.55704980000,68.20276160000,Zong,Zoom
Chiniot_Faisalabad,Dera Ghazi Khan,29.88867980000,70.65142130000,Ufone,Zoom
Karachi,Karachi,24.86073430000,67.00113640000,Zong,Zoom
Islamabad,Kasur,31.14571599000,74.34560442000,Jazz,Zoom
Karachi,Karachi,24.86008540000,67.08222530000,Jazz,Google Meet
Islamabad,Islamabad/Rawalpindi,33.67966042000,73.02108391000,PTCL,Google Meet
Karachi,Mehrabpur,27.09568570000,68.42335930000,Jazz,Zoom
Chiniot_Faisalabad,Lahore,3334053323.00000000000,0.00000000000,PTCL,Microsoft Teams
Chiniot_Faisalabad,Chiniot/Faisalabad,31.52279480000,73.11137270000,Zong,Microsoft Teams
Chiniot_Faisalabad,Lahore,31.56165330000,74.33693450000,Jazz,Microsoft Teams
Karachi,daharki ghotki,28.03778550000,69.68103380000,ufone,Zoom
Islamabad,farooq abad,31.75007370000,73.80661630000,Jazz,Zoom
Karachi,Karachi,24.91139909000,67.03994293000,Ufone,Zoom
Karachi,Karachi,24.93883474000,67.05452958000,Jazz,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,31.62677790000,72.80427970000,Zong,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,3066007251.00000000000,0.00000000000,Jazz,Microsoft Teams
Karachi,Karachi,3453131979.00000000000,0.00000000000,Telenor,Zoom
Islamabad,Hasan Abdal,33.85299390000,72.73504970000,Jazz,Zoom
Karachi,Karachi,24.96418050000,67.05033717000,Jazz,Google Meet
Karachi,Dadu,3370340920.00000000000,0.00000000000,PTCL,Google Meet
Karachi,Karachi,24.87456071000,67.18976773000,Ufone,Google Meet
Islamabad,Chiniot/Faisalabad,31.36127345000,73.07144579000,PTCL,Zoom
Peshawar,Multan,30.17097960000,71.52454450000,Zong,Google Meet
Islamabad,"Village Alampur Gondlan, Kharian",32.80463338000,73.83209334000,PTCL,"Zoom, Google Meet, Google Classroom"
Islamabad,Islamabad/Rawalpindi,0.00000000000,0.00000000000,Jazz,Google Meet
Karachi,Karachi,24.87647858000,67.34549351000,Telenor,Zoom
Islamabad,Islamabad/Rawalpindi,33.55051960000,73.12610910000,Jazz,Zoom
Islamabad,Islamabad/Rawalpindi,33.69248550000,73.04051150000,Ufone,Zoom
Karachi,Karachi,24.90078150000,67.16810270000,Telenor,Google Meet
Karachi,Karachi,24.91669540000,67.07688590000,Telenor,Zoom
Karachi,VILLAGE,26.84970140000,68.12179950000,Zong,Zoom
Karachi,Karachi,24.86073430000,67.00113640000,Telenor,Google Meet
Islamabad,Islamabad/Rawalpindi,33.58031420000,73.05192220000,Ufone,Microsoft Teams
Islamabad,Mardan,34.19889060000,72.02311250000,Zong,Zoom
Islamabad,Gujranwala,32.30802960000,74.14841260000,Jazz,Zoom
Islamabad,"Upper Dewal , Murree",34.00587200000,73.47860390000,Zong,Google Meet
Islamabad,Islamabad/Rawalpindi,3161593663.00000000000,0.00000000000,Nayatel,Google Meet
Islamabad,Azad kashmir Muzaffarabad,34.35388129000,73.47645227000,SCOM,Google Meet
Islamabad,"Baghat, kot ghulam Muhammad,  mirpurkhas, sindh",25.27020010000,69.25422860000,Zong,Zoom
Karachi,Karachi,24.91299940000,67.11282580000,Ufone,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,31.72360400000,72.98411610000,Zong,Microsoft Teams
Karachi,Karachi,24.88015210000,67.04348900000,Jazz,Google Meet
Karachi,Karachi,24.86073430000,67.00113640000,Jazz,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,3154545826.00000000000,0.00000000000,Zong,Microsoft Teams
Islamabad,Mithi district Tharparkar Sindh,24.74363780000,69.80613280000,Jazz,Zoom
Islamabad,Islamabad/Rawalpindi,33.61659015000,73.00623384000,Telenor,Google Meet
Karachi,Karachi,3060379505.00000000000,0.00000000000,Jazz,Google Meet
Islamabad,Islamabad/Rawalpindi,33.57093170000,73.10513650000,Jazz,Google Meet
Islamabad,Islamabad/Rawalpindi,33.67688830000,73.01489080000,PTCL,Google Meet
Islamabad,Gujrat,32.56103410000,74.05207724000,Zong,Every teacher is using his own platform
Islamabad,Bhakkar,31.60820590000,71.08543250000,Zong,Zoom
Islamabad,Islamabad/Rawalpindi,33.53470190000,73.11200180000,Ufone,Microsoft Teams
Karachi,Karachi,24.97287070000,67.06433150000,Zong,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,31.40155710000,73.05602330000,PTCL,Microsoft Teams
Chiniot_Faisalabad,Chiniot/Faisalabad,31.37550586000,73.12983551000,Jazz,Microsoft Teams
Karachi,Karachi,3122063826.00000000000,0.00000000000,Jazz,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,31.72916620000,72.98219540000,PTCL,Zoom
Islamabad,Thar (umerkot) I have,25.35492800000,69.73762860000,Jazz,Zoom
Islamabad,Islamabad/Rawalpindi,33.56511070000,73.01691350000,Ufone,Zoom
Islamabad,Sargodha,31.89452170000,72.79763190000,Zong,Zoom
Karachi,Karachi,24.94150209000,67.15221317000,Ufone,Google Meet
Islamabad,Shorkot Cantt,30.78818606000,72.24711842000,PTCL,Zoom
Islamabad,Islamabad/Rawalpindi,33.66877460000,73.15561250000,Zong,Zoom
Islamabad,Hafizabad,32.07118580000,73.68947180000,Jazz,Microsoft Teams
Karachi,Karachi,24.88392680000,67.06586750000,Telenor,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,31.42668630000,73.06098070000,Jazz,Microsoft Teams
Karachi,Karachi,24.95759990000,67.12112390000,Jazz,Zoom
Islamabad,KAMRA ATTOCK,3125694947.00000000000,0.00000000000,Zong,Zoom
Karachi,Karachi,3102064154.00000000000,0.00000000000,Zong,Zoom
Peshawar,Islamabad/Rawalpindi,33.69536380000,73.00658160000,Jazz,Google Meet
Peshawar,Islamabad/Rawalpindi,33.54287224000,73.09545403000,Zong,Google Meet
Karachi,Karachi,24.84572109000,67.05440275000,PTCL,Zoom
Islamabad,Darya Khan,31.78760490000,71.10920120000,Jazz,Google Meet
Islamabad,Multan,30.18448386000,71.44156765000,Jazz,Zoom
Islamabad,Islamabad/Rawalpindi,34.02919910000,73.40255060000,Zong,Zoom
Islamabad,Jhelum,32.94245910000,73.72574960000,PTCL,Zoom
Karachi,Karachi,24.93179240000,67.03628560000,Telenor,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,31.43762380000,73.08219510000,Zong,Microsoft Teams
Peshawar,Lahore,3044902997.00000000000,0.00000000000,Jazz,Google Meet
Islamabad,Chiniot/Faisalabad,31.35766950000,73.06625470000,Telenor,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,29.02501838000,69.00006708000,Jazz,Microsoft Teams
Islamabad,Jhang,31.25861000000,72.36293050000,Jazz,Zoom
Karachi,Tando Allahyar,25.45703960000,68.72145930000,Telenor,Zoom
Chiniot_Faisalabad,Sahiwal,30.64230470000,73.10029050000,Zong,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,31.42124540000,73.14012370000,Jazz,Microsoft Teams
Karachi,Hyderabad,25.36051640000,68.35289590000,Telenor,Zoom
Islamabad,Gujranwala,32.18769190000,74.19445290000,Zong,Microsoft Teams
Chiniot_Faisalabad,Chiniot/Faisalabad,31.45036620000,73.13496050000,Storm fibre,Microsoft Teams
Karachi,Karachi,3343184497.00000000000,0.00000000000,Ufone,Google Meet
Islamabad,Islamabad/Rawalpindi,3355159650.00000000000,0.00000000000,PTCL,Google Meet
Karachi,Karachi,24.83721860000,67.15099750000,Cosmoc,Zoom
Islamabad,Islamabad/Rawalpindi,33.66659150000,73.07104920000,PTCL,Zoom
Karachi,Karachi,24.93250696000,67.15314089000,Ufone,Zoom
Karachi,Karachi,24.92779190000,67.06802760000,Jazz,Zoom
Peshawar,Dera ismail Khan,31.81345360000,70.91554970000,Zong,Google Meet
Karachi,Karachi,3452592831.00000000000,0.00000000000,Telenor,Google Meet
Karachi,Karachi,24.92519533000,67.06599439000,Jazz,Zoom
Chiniot_Faisalabad,Lahore,31.57282870000,74.32208730000,Jazz,Zoom
Chiniot_Faisalabad,Khanewal,30.28641600000,71.93202590000,Ufone,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.52784805000,73.10162669000,PTCL,Google Meet
Islamabad,Islamabad/Rawalpindi,33.66659150000,73.07104920000,PTCL,Discord
Islamabad,Islamabad/Rawalpindi,33.58462540000,73.07203010000,Jazz,Microsoft Teams
Karachi,Karachi,24.94352200000,67.06206149000,Zong,Google Meet
Chiniot_Faisalabad,Sharaqpur shariff,31.46321060000,74.10344100000,Zong,Microsoft Teams
Karachi,Karachi,24.82731340000,67.15799570000,Jazz,Zoom
Islamabad,Chiniot/Faisalabad,3407797397.00000000000,0.00000000000,Jazz,Zoom
Karachi,Karachi,24.94005950000,67.18200090000,Ufone,Zoom
Karachi,Karachi,24.85579700000,67.01096690000,Ufone,Zoom
Chiniot_Faisalabad,Toba Tek Singh,30.97093560000,72.48264740000,Zong,Zoom
Islamabad,Mansehra,3370330007.00000000000,0.00000000000,PTCL,Zoom
Karachi,Karachi,24.91951150000,67.08755500000,Jazz,Zoom
Islamabad,Islamabad/Rawalpindi,33.67550098000,73.01347947000,Jazz,Google Meet
Islamabad,Islamabad/Rawalpindi,33.72076460000,73.05109330000,Jazz,Zoom
Karachi,Karachi,28.04733440000,69.67221170000,Telenor,Google Meet
Chiniot_Faisalabad,Lahore,31.52790380000,74.31123090000,Zong,Zoom
Islamabad,Islamabad/Rawalpindi,33.54581378000,73.13106601000,Telenor,Zoom
Islamabad,Attock,33.78486171000,72.35661741000,Jazz,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,31.45036620000,73.13496050000,Zong,Microsoft Teams
Karachi,Karachi,24.86073430000,67.00113640000,Jazz,Google Meet
Chiniot_Faisalabad,jhang,31.26546570000,72.31237250000,Zong,Microsoft Teams
Peshawar,Chiniot/Faisalabad,31.72916620000,72.98219540000,Jazz,Google Meet
Peshawar,Gujranwala,32.15691706000,74.19745730000,Jazz,Google Meet
Karachi,Karachi,3482153897.00000000000,0.00000000000,Telenor,Google Meet
Islamabad,Islamabad/Rawalpindi,33.67844620000,73.02134140000,Zong,Zoom
Islamabad,Islamabad/Rawalpindi,33.68422990000,73.00217160000,PTCL,Google Meet
Chiniot_Faisalabad,Pattoki,31.02493730000,73.84791280000,Zong,Zoom
Peshawar,Peshawar,3013106193.00000000000,0.00000000000,Jazz,Google Meet
Islamabad,Islamabad/Rawalpindi,33.57578030000,73.02967100000,Jazz,Microsoft Teams
Islamabad,"Raharki, Dist Ghotki Sindh",28.05853360000,69.64752190000,Ufone,Zoom
Karachi,Karachi,24.90723682000,67.02934340000,PTCL,Google Meet
Islamabad,"Quetta, Balochistan",30.21969520000,66.99135480000,Ufone,Microsoft Teams
Chiniot_Faisalabad,Wali pur boora Chak no 175r/b,31.59909400000,73.61682600000,PTCL,Microsoft Teams
Islamabad,Lahore,3034381601.00000000000,0.00000000000,Jazz,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,31.41811650000,73.02647620000,Zong,Microsoft Teams
Chiniot_Faisalabad,Chiniot/Faisalabad,31.40850516000,73.10573890000,Jazz,Microsoft Teams
Peshawar,Islamabad/Rawalpindi,33.27452906000,73.17661018000,Telenor,Google Meet
Chiniot_Faisalabad,Chakwal,32.78915250000,72.97611430000,Telenor,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,0.00000000000,0.00000000000,Jazz,Zoom
Islamabad,Islamabad/Rawalpindi,33.77154110000,72.75109210000,Jazz,Google Meet
Peshawar,Hasilpur,3106265970.00000000000,0.00000000000,Jazz,Google Meet
Peshawar,swat,34.72108890000,72.36515020000,PTCL,Google Meet
Karachi,Karachi,24.85565450000,67.21725260000,Jazz,Zoom
Karachi,Karachi,24.92871050000,67.16151940000,Jazz,Zoom
Peshawar,Sheikupura,31.67467360000,73.97381570000,Jazz,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,31.06462160000,72.95196220000,Jazz,Microsoft Teams
Karachi,Karachi,24.90406070000,67.11328410000,Zong,Google Meet
Karachi,Karachi,24.83160290000,67.17299900000,Zong,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,31.45036620000,73.13496050000,Cable Net,Microsoft Teams
Karachi,Karachi,24.81597688000,67.07149989000,PTCL,Google Meet
Peshawar,Peshawar,34.01316980000,71.53826980000,Jazz,Google Meet
Karachi,village seenhar vikia near islamkot tharparkar,29.88489260000,72.31187280000,Zong,Google Meet
Karachi,Karachi,3357223611.00000000000,0.00000000000,PTCL,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,3027933808.00000000000,0.00000000000,Jazz,Zoom
Chiniot_Faisalabad,"Chack No 70 EB, Arifwala",30.28666730000,73.05823680000,Zong,Zoom
Karachi,Karachi,24.91068800000,67.03109730000,National broadband,Google Meet
Karachi,Karachi,3318928187.00000000000,0.00000000000,Ufone,Zoom
Karachi,Karachi,25.01214870000,67.03901230000,Zong,Google Meet
Karachi,Badin,24.64585930000,68.84665440000,Zong,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,31.43713325000,73.07998285000,Jazz,Microsoft Teams
Karachi,Karachi,24.93838144000,67.14214693000,Telenor,Zoom
Karachi,Karachi,24.86670648000,67.02309570000,Jazz,Google Meet
Chiniot_Faisalabad,Sargodha,32.07397870000,72.68606960000,Telenor,Microsoft Teams
Chiniot_Faisalabad,Sadiqabad,28.31109410000,70.12612270000,Zong,Microsoft Teams
Islamabad,Mardan,34.19889060000,72.02311250000,Telenor,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,31.75837610000,72.91652660000,PTCL,Microsoft Teams
Islamabad,Wah Cantt,33.77154110000,72.75109210000,Zong,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,31.45036620000,73.13496050000,Zong,Zoom
Karachi,Karachi,24.87702317000,67.15845047000,PTCL,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,31.39952200000,73.10056710000,Jazz,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.66567826000,73.08417014000,Zong,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.58018428000,73.03109831000,PTCL,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,31.48989361000,73.08238008000,Jazz,Microsoft Teams
Islamabad,Azad kashmir,33.61320479000,73.13061063000,Ufone,Google Meet
Islamabad,Karachi,24.86073430000,67.00113640000,Ufone,Google Meet
Karachi,Karachi,24.82053998000,67.13560244000,Zong,Google Meet
Islamabad,Multan,30.22330520000,71.47520300000,Zong,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.62709860000,73.05743650000,Jazz,Zoom
Karachi,Karachi,24.93153130000,67.09526300000,Zong,Google Meet
Karachi,Karachi,3357559373.00000000000,0.00000000000,Ufone,Zoom
Karachi,Karachi,24.91802710000,67.09709160000,Jazz,Google Meet
Islamabad,Sialkot,32.34505740000,74.79953300000,Jazz,Google Meet
Chiniot_Faisalabad,Lahore,31.45119880000,74.22290230000,Jazz,Microsoft Teams
Karachi,Hala New,25.39596870000,68.35777600000,Jazz,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,31.45725189000,73.08755481000,Jazz,Microsoft Teams
Peshawar,Rahim yar khan,28.42853050000,70.30292370000,PTCL,Google Meet
Islamabad,UMERKOT SINDH,25.35492800000,69.73762860000,Zong,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,3167419206.00000000000,0.00000000000,PTCL,Zoom
Islamabad,"Village Nindowal, near Lalamusa",32.69536950000,74.00357090000,Jazz,Zoom
Karachi,Karachi,24.92805032000,67.13382385000,Zong,Zoom
Karachi,Multan,30.17443900000,71.47891310000,Zong,Zoom
Islamabad,Islamabad/Rawalpindi,33.56101190000,73.11390100000,U-fone,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.53683550000,73.16446280000,Ufone,Google Meet
Chiniot_Faisalabad,Lahore,31.51551501000,74.31880497000,Zong,Zoom
Karachi,Khairpur Mir's,27.52556250000,68.75507330000,Jazz,"Zoom,Google Meet"
Islamabad,"Qasimabad, Sindh",25.39635680000,68.33057380000,PTCL,Zoom
Karachi,Hyderabad,25.40826510000,68.32796540000,Jazz,Zoom
Karachi,Sukkur,27.72435630000,68.82280820000,PTCL,Google Meet
Islamabad,Arifwala,3039020898.00000000000,0.00000000000,Zong,Microsoft Teams
Karachi,Karachi,24.93229774000,67.15840936000,Jazz,Google Meet
Peshawar,Lahore,31.48659314000,74.37640197000,Jazz,Google Meet
Karachi,Karachi,24.94292950000,67.05677670000,Storm fiber,Zoom
Chiniot_Faisalabad,Bhera,32.48005863000,72.91154476000,Zong,Microsoft Teams
Chiniot_Faisalabad,Sargodha,32.06444970000,72.70158790000,Zong,Zoom
Karachi,Karachi,24.91171930000,67.13210120000,Zong,Zoom
Islamabad,"KAMRA , Attock",33.86116424000,72.44612121000,Ufone,Google Meet
Islamabad,Khushab,32.29557278000,72.34382955000,Zong,Microsoft Teams
Islamabad,Multan,30.22702240000,71.48280870000,Jazz,Google Meet
Karachi,Karachi,24.94200010000,67.08648060000,Jazz,Zoom
Chiniot_Faisalabad,Lahore,31.42707940000,74.18338360000,PTCL broadband,Zoom
Chiniot_Faisalabad,Jhang,31.26546570000,72.31237250000,I don't have mobile access,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.56944210000,73.06709090000,ufone,Google Meet
Islamabad,Islamabad/Rawalpindi,33.53429025000,73.17545173000,Jazz,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,31.33599140000,72.94605660000,Ufone,Zoom
Karachi,Karachi,0.00000000000,0.00000000000,Jazz,Zoom
Islamabad,Islamabad/Rawalpindi,33.65353085000,73.17873790000,Zong,Zoom
Peshawar,Peshawar,33.97441070000,71.43587330000,Zong,Google Meet
Chiniot_Faisalabad,Kot Addu,30.46850820000,70.96062410000,Zong,Microsoft Teams
Islamabad,Multan,30.22727530000,71.47382610000,Zong,Google Meet
Chiniot_Faisalabad,"Alipur Chatha , District Gujranwala",32.26759210000,73.81939550000,Telenor,Microsoft Teams
Islamabad,attock,33.76856630000,72.36270038000,Zong,Zoom
Karachi,Karachi,24.84658960000,67.03703190000,PTCL,Zoom
Islamabad,Hasilpur,3082542923.00000000000,0.00000000000,Zong,Zoom
Chiniot_Faisalabad,Chiniot/Faisalabad,31.40990070000,73.03583900000,Jazz,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.68494282000,73.21962508000,Telenor,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,31.46181000000,73.08627350000,Jazz,Microsoft Teams
Karachi,Hyderabad,25.39596870000,68.35777600000,Telenor,Zoom
Islamabad,Bahawalpur,29.38541619000,71.65085764000,Zong,Zoom
Karachi,Karachi,3322551947.00000000000,0.00000000000,broadband,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,31.36515680000,72.76983650000,Ufone,Zoom
Islamabad,Multan,30.24893873000,71.49812831000,PTCL,Zoom
Chiniot_Faisalabad,Jhang Sadar,31.26546570000,72.31237250000,Zong,Microsoft Teams
Chiniot_Faisalabad,Hasilpur,3007852469.00000000000,0.00000000000,Jazz,Microsoft Teams
Chiniot_Faisalabad,Chiniot/Faisalabad,31.43917000000,73.07352100000,Zong,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,3347278719.00000000000,0.00000000000,Ufone,Microsoft Teams
Islamabad,Sialkot,32.50426410000,74.50541600000,Ufone,Google Meet
Islamabad,Islamabad/Rawalpindi,33.56869093000,73.13095329000,Ufone,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.86492770000,72.41545820000,Zong,Microsoft Teams
Chiniot_Faisalabad,gujranwala,3325877001.00000000000,0.00000000000,ufone,Microsoft Teams
Islamabad,Wah,33.78135015000,72.73464019000,PTCL,Microsoft Teams
Islamabad,Islamabad/Rawalpindi,33.68442020000,73.04788480000,Ufone,Zoom
Karachi,Karachi,3062188819.00000000000,0.00000000000,Jazz,Zoom
Islamabad,Islamabad/Rawalpindi,0.00000000000,0.00000000000,Telenor,Zoom
Karachi,Karachi,24.86073430000,67.00113640000,Jazz,Google Meet
Chiniot_Faisalabad,Lahore,31.62512990000,74.29147060000,Jazz,Microsoft Teams
Islamabad,Qadirabad Tehsil Phalia District M.B.Din,32.29955080000,73.49913560000,Zong,Zoom
Islamabad,Chiniot/Faisalabad,31.43571640000,73.15487500000,Zong,Google Meet
Islamabad,"More Khunda, Nankana sahib",31.32687342000,73.80139263000,Jazz,Zoom
Chiniot_Faisalabad,Lahore,31.62111270000,74.28236620000,Zong,Zoom
Islamabad,Shujabad,29.87869408000,71.29614686000,Zong,Zoom
Peshawar,Islamabad/Rawalpindi,33.66932820000,73.10619210000,Nayatel,Google Meet
Islamabad,Islamabad/Rawalpindi,33.66457690000,73.15235850000,Ufone,Microsoft Teams
Karachi,Karachi,24.96612633000,67.05161285000,Telenor,Zoom
Islamabad,Islamabad/Rawalpindi,33.70424370000,72.95568710000,Zong,Zoom
Karachi,Hyderabad,25.38319650000,68.36067870000,PTCL,Zoom
Islamabad,Islamabad/Rawalpindi,33.52569523000,73.10310727000,PTCL,Zoom
Islamabad,Islamabad/Rawalpindi,3363267731.00000000000,0.00000000000,PTCL,Google Meet
Chiniot_Faisalabad,Lahore,3346431168.00000000000,0.00000000000,Jazz,Zoom
Chiniot_Faisalabad,Lahore,31.50242070000,74.24874510000,Zong,Zoom
Islamabad,Sadikabad,28.27403670000,70.07085330000,PTCL,Google Meet
Islamabad,Islamabad/Rawalpindi,33.71230094000,73.07872257000,Ufone,Zoom
Islamabad,Hyderabad,25.39596870000,68.35777600000,Ufone,Google Meet
Chiniot_Faisalabad,Chiniot/Faisalabad,31.42222520000,73.12168330000,Jazz,Microsoft Teams
Chiniot_Faisalabad,Chiniot/Faisalabad,31.45036620000,73.13496050000,Zong,Microsoft Teams
Chiniot_Faisalabad,Chiniot/Faisalabad,31.42222520000,73.12168330000,PTCL,Microsoft Teams
Chiniot_Faisalabad,Chiniot/Faisalabad,31.45410174000,73.17318314000,Jazz,Zoom
Islamabad,Islamabad/Rawalpindi,3326464412.00000000000,0.00000000000,Ufone,Zoom
